,0
1251,-11.0
1252,8.0
1253,9.0
1254,10.0
1255,8.0
1256,-1.0
1257,-41.0
1258,-2.0
1259,6.0
1260,6.0
1261,11.0
1262,9.0
1263,10.0
1264,8.0
1265,5.0
1266,8.0
1267,-2.0
1268,9.0
1269,9.0
1270,8.0
1271,-6.0
1272,7.0
1273,10.0
1274,13.0
1275,-31.0
1276,9.0
1277,11.0
1278,13.0
1279,12.0
1280,1.0
1281,9.0
1282,7.0
1283,8.0
1284,9.0
1285,10.0
1286,-7.0
1287,-6.0
1288,-9.0
1289,-5.0
1290,7.0
1291,-1.0
1292,10.0
1293,-4.0
1294,6.0
1295,-28.0
1296,6.0
1297,8.0
1298,0.0
1299,10.0
1300,8.0
1301,-2.0
1302,6.0
1303,9.0
1304,9.0
1305,9.0
1306,6.0
1307,0.0
1308,0.0
1309,10.0
1310,0.0
1311,10.0
1312,3.0
1313,5.0
1314,-8.0
1315,-1.0
1316,9.0
1317,6.0
1318,14.0
1319,0.0
1320,5.0
1321,-18.0
1322,-11.0
1323,7.0
1324,0.0
1325,8.0
1326,8.0
1327,8.0
1328,10.0
1329,7.0
1330,9.0
1331,9.0
1332,5.0
1333,10.0
1334,-25.0
1335,1.0
1336,-8.0
1337,-41.0
1338,-1.0
1339,8.0
1340,-6.0
1341,11.0
1342,5.0
1343,-3.0
1344,8.0
1345,9.0
1346,6.0
1347,-8.0
1348,5.0
1349,11.0
1350,6.0
1351,-5.0
1352,-7.0
1353,10.0
1354,-20.0
1355,10.0
1356,9.0
1357,-5.0
1358,6.0
1359,-12.0
1360,11.0
1361,6.0
1362,9.0
1363,9.0
1364,5.0
1365,10.0
1366,-21.0
1367,5.0
1368,12.0
1369,5.0
1370,11.0
1371,5.0
1372,8.0
1373,10.0
1374,10.0
1375,6.0
1376,5.0
1377,5.0
1378,9.0
1379,-16.0
1380,7.0
1381,-12.0
1382,12.0
1383,12.0
1384,10.0
1385,-40.0
1386,-5.0
1387,7.0
1388,3.0
1389,15.0
1390,-17.0
1391,14.0
1392,0.0
1393,8.0
1394,5.0
1395,-7.0
1396,9.0
1397,1.0
1398,0.0
1399,7.0
1400,-4.0
1401,10.0
1402,-5.0
1403,3.0
1404,6.0
1405,1.0
1406,7.0
1407,10.0
1408,10.0
1409,0.0
1410,11.0
1411,10.0
1412,-9.0
1413,8.0
1414,4.0
1415,9.0
1416,9.0
1417,-28.0
1418,1.0
1419,7.0
1420,3.0
1421,5.0
1422,7.0
1423,8.0
1424,1.0
1425,9.0
1426,1.0
1427,7.0
1428,12.0
1429,11.0
1430,6.0
1431,7.0
1432,13.0
1433,-1.0
1434,9.0
1435,8.0
1436,6.0
1437,12.0
1438,7.0
1439,9.0
1440,5.0
1441,-44.0
1442,4.0
1443,4.0
1444,9.0
1445,8.0
1446,-4.0
1447,5.0
1448,-1.0
1449,4.0
1450,10.0
1451,-5.0
1452,6.0
1453,7.0
1454,10.0
1455,11.0
1456,8.0
1457,7.0
1458,2.0
1459,-10.0
1460,8.0
1461,7.0
1462,9.0
1463,4.0
1464,9.0
1465,8.0
1466,11.0
1467,9.0
1468,4.0
1469,10.0
1470,5.0
1471,8.0
1472,0.0
1473,-2.0
1474,3.0
1475,9.0
1476,13.0
1477,10.0
1478,7.0
1479,8.0
1480,0.0
1481,6.0
1482,8.0
1483,-1.0
1484,0.0
1485,9.0
1486,8.0
1487,10.0
1488,10.0
1489,-16.0
1490,9.0
1491,0.0
1492,7.0
1493,6.0
1494,-14.0
1495,12.0
1496,7.0
1497,7.0
1498,4.0
1499,10.0
1500,9.0
1501,4.0
1502,9.0
1503,8.0
1504,11.0
1505,8.0
1506,9.0
1507,6.0
1508,6.0
1509,8.0
1510,6.0
1511,6.0
1512,7.0
1513,5.0
1514,8.0
1515,10.0
1516,0.0
1517,10.0
1518,9.0
1519,9.0
1520,12.0
1521,7.0
1522,6.0
1523,5.0
1524,12.0
1525,0.0
1526,9.0
1527,5.0
1528,6.0
1529,11.0
1530,8.0
1531,11.0
1532,-1.0
1533,9.0
1534,10.0
1535,9.0
1536,9.0
1537,6.0
1538,9.0
1539,7.0
1540,10.0
1541,9.0
1542,11.0
1543,7.0
1544,6.0
1545,10.0
1546,7.0
1547,5.0
1548,4.0
1549,-9.0
1550,8.0
1551,10.0
1552,14.0
1553,3.0
1554,9.0
1555,14.0
1556,8.0
1557,8.0
1558,-2.0
1559,7.0
1560,14.0
1561,4.0
1562,2.0
1563,2.0
1564,8.0
1565,9.0
1566,-14.0
1567,9.0
1568,5.0
1569,8.0
1570,11.0
1571,9.0
1572,7.0
1573,12.0
1574,4.0
1575,8.0
1576,4.0
1577,7.0
1578,1.0
1579,-1.0
1580,8.0
1581,7.0
1582,-1.0
1583,6.0
1584,9.0
1585,9.0
1586,7.0
1587,8.0
1588,-16.0
1589,6.0
1590,9.0
1591,3.0
1592,6.0
1593,10.0
1594,-18.0
1595,4.0
1596,3.0
1597,7.0
1598,8.0
1599,8.0
1600,12.0
1601,0.0
1602,10.0
1603,-2.0
1604,15.0
1605,11.0
1606,11.0
1607,-2.0
1608,8.0
1609,5.0
1610,0.0
1611,5.0
1612,7.0
1613,6.0
1614,9.0
1615,9.0
1616,6.0
1617,-7.0
1618,10.0
1619,9.0
1620,1.0
1621,0.0
1622,10.0
1623,-7.0
1624,6.0
1625,2.0
1626,10.0
1627,6.0
1628,7.0
1629,9.0
1630,9.0
1631,5.0
1632,-9.0
