,0
1511,7.0
1512,5.0
1513,8.0
1514,8.0
1515,5.0
1516,9.0
1517,10.0
1518,5.0
1519,14.0
1520,9.0
1521,7.0
1522,5.0
1523,8.0
1524,6.0
1525,11.0
1526,8.0
1527,13.0
1528,6.0
1529,6.0
1530,8.0
1531,11.0
1532,12.0
1533,6.0
1534,7.0
1535,5.0
1536,4.0
1537,11.0
1538,14.0
1539,10.0
1540,5.0
1541,5.0
1542,1.0
1543,9.0
1544,10.0
1545,9.0
1546,9.0
1547,6.0
1548,9.0
1549,11.0
1550,9.0
1551,8.0
1552,-6.0
1553,5.0
1554,4.0
1555,9.0
1556,8.0
1557,10.0
1558,7.0
1559,10.0
1560,6.0
1561,7.0
1562,1.0
1563,7.0
1564,12.0
1565,6.0
1566,8.0
1567,7.0
1568,9.0
1569,5.0
1570,8.0
1571,9.0
1572,15.0
1573,6.0
1574,8.0
1575,12.0
1576,10.0
1577,11.0
1578,9.0
1579,8.0
1580,4.0
1581,10.0
1582,9.0
1583,12.0
1584,5.0
1585,5.0
1586,10.0
1587,8.0
1588,3.0
1589,5.0
1590,6.0
1591,9.0
1592,2.0
1593,8.0
1594,9.0
1595,7.0
1596,7.0
1597,5.0
1598,9.0
1599,-3.0
1600,3.0
1601,7.0
1602,8.0
1603,10.0
1604,12.0
1605,10.0
1606,9.0
1607,6.0
1608,5.0
1609,7.0
1610,7.0
1611,11.0
1612,9.0
1613,8.0
1614,6.0
1615,5.0
1616,7.0
1617,8.0
1618,5.0
1619,9.0
1620,8.0
1621,-5.0
1622,8.0
1623,11.0
1624,9.0
1625,-6.0
1626,-4.0
1627,6.0
1628,11.0
1629,7.0
1630,-1.0
1631,8.0
1632,3.0
1633,9.0
1634,9.0
1635,10.0
1636,8.0
1637,6.0
1638,7.0
1639,4.0
1640,7.0
1641,6.0
1642,12.0
1643,4.0
1644,5.0
1645,9.0
1646,5.0
1647,4.0
1648,6.0
1649,8.0
1650,9.0
1651,9.0
1652,8.0
1653,10.0
1654,9.0
1655,-6.0
1656,7.0
1657,7.0
1658,11.0
1659,7.0
1660,6.0
1661,11.0
1662,8.0
1663,8.0
1664,8.0
1665,9.0
1666,7.0
1667,6.0
1668,5.0
1669,4.0
1670,9.0
1671,9.0
1672,-1.0
1673,5.0
1674,9.0
1675,7.0
1676,9.0
1677,9.0
1678,10.0
1679,7.0
1680,6.0
1681,4.0
1682,5.0
1683,7.0
1684,3.0
1685,9.0
1686,4.0
1687,10.0
1688,7.0
1689,15.0
1690,7.0
1691,10.0
1692,-2.0
1693,4.0
1694,7.0
1695,-5.0
1696,9.0
1697,3.0
1698,9.0
1699,9.0
1700,4.0
1701,10.0
1702,11.0
1703,9.0
1704,9.0
1705,9.0
1706,9.0
1707,5.0
1708,6.0
1709,9.0
1710,6.0
1711,9.0
1712,5.0
1713,6.0
1714,12.0
1715,13.0
1716,11.0
1717,9.0
1718,5.0
1719,9.0
1720,1.0
1721,12.0
1722,7.0
1723,8.0
1724,4.0
1725,14.0
1726,5.0
1727,11.0
1728,8.0
1729,7.0
1730,10.0
1731,13.0
1732,5.0
1733,7.0
1734,11.0
1735,5.0
1736,7.0
1737,7.0
1738,10.0
1739,7.0
1740,9.0
1741,8.0
1742,7.0
1743,5.0
1744,10.0
1745,12.0
1746,7.0
1747,10.0
1748,6.0
1749,9.0
1750,8.0
1751,7.0
1752,6.0
1753,8.0
1754,9.0
1755,4.0
1756,10.0
1757,8.0
1758,7.0
1759,5.0
1760,9.0
1761,3.0
1762,10.0
1763,10.0
1764,7.0
1765,14.0
1766,10.0
1767,4.0
1768,9.0
1769,7.0
1770,13.0
1771,9.0
1772,8.0
1773,7.0
1774,6.0
1775,5.0
1776,10.0
1777,9.0
1778,6.0
1779,5.0
1780,7.0
1781,4.0
1782,13.0
1783,5.0
1784,9.0
1785,11.0
1786,7.0
1787,6.0
1788,9.0
1789,9.0
1790,7.0
1791,7.0
1792,9.0
1793,5.0
1794,7.0
1795,7.0
1796,8.0
1797,7.0
1798,13.0
1799,9.0
1800,6.0
1801,7.0
1802,5.0
1803,8.0
1804,-3.0
1805,10.0
1806,6.0
1807,8.0
1808,7.0
1809,7.0
1810,9.0
1811,4.0
1812,11.0
1813,7.0
1814,10.0
1815,7.0
1816,6.0
1817,13.0
1818,3.0
1819,5.0
1820,9.0
1821,7.0
1822,10.0
1823,8.0
1824,3.0
1825,9.0
1826,8.0
1827,14.0
1828,8.0
1829,3.0
1830,10.0
1831,6.0
1832,9.0
1833,10.0
1834,5.0
1835,3.0
1836,6.0
1837,6.0
1838,9.0
1839,2.0
1840,4.0
1841,5.0
1842,7.0
1843,6.0
1844,7.0
1845,5.0
1846,7.0
1847,5.0
1848,6.0
1849,6.0
1850,8.0
1851,3.0
1852,10.0
1853,7.0
1854,7.0
1855,10.0
1856,12.0
1857,6.0
1858,6.0
1859,10.0
1860,15.0
1861,8.0
1862,5.0
1863,12.0
1864,10.0
1865,7.0
1866,10.0
1867,6.0
1868,6.0
1869,8.0
1870,9.0
1871,6.0
1872,5.0
1873,13.0
1874,12.0
1875,9.0
1876,5.0
1877,5.0
1878,9.0
1879,11.0
1880,4.0
1881,4.0
1882,10.0
1883,11.0
1884,12.0
1885,8.0
1886,6.0
1887,8.0
1888,9.0
1889,6.0
1890,7.0
1891,8.0
1892,9.0
1893,11.0
1894,6.0
1895,6.0
1896,-6.0
1897,3.0
1898,7.0
1899,1.0
1900,13.0
1901,0.0
1902,7.0
1903,5.0
1904,-1.0
1905,7.0
1906,7.0
1907,5.0
1908,5.0
1909,-2.0
1910,7.0
1911,8.0
1912,10.0
1913,6.0
1914,7.0
1915,9.0
1916,5.0
1917,13.0
1918,8.0
1919,9.0
1920,7.0
1921,7.0
1922,7.0
1923,6.0
1924,9.0
1925,13.0
1926,4.0
1927,10.0
1928,5.0
1929,9.0
1930,8.0
1931,10.0
1932,11.0
1933,8.0
1934,9.0
1935,7.0
1936,10.0
1937,10.0
1938,10.0
1939,9.0
1940,5.0
1941,10.0
1942,8.0
1943,4.0
1944,-5.0
1945,8.0
1946,-5.0
1947,11.0
1948,12.0
1949,3.0
1950,8.0
1951,5.0
1952,9.0
1953,10.0
1954,2.0
1955,11.0
1956,13.0
1957,7.0
1958,8.0
1959,12.0
1960,4.0
1961,4.0
1962,11.0
1963,8.0
1964,5.0
1965,9.0
1966,8.0
1967,-1.0
1968,9.0
1969,4.0
1970,10.0
1971,7.0
1972,8.0
1973,6.0
1974,9.0
1975,6.0
1976,7.0
1977,-7.0
1978,8.0
1979,9.0
1980,11.0
1981,8.0
1982,10.0
1983,9.0
1984,6.0
1985,10.0
1986,5.0
1987,9.0
1988,8.0
1989,11.0
1990,5.0
1991,11.0
1992,4.0
1993,8.0
1994,7.0
1995,8.0
1996,4.0
1997,7.0
1998,8.0
1999,9.0
